,url,title,textualRating,languageCode,publisher.name,publisher.site,reviewDate,text,claimant,claimDate,claimant_party,reason
6592,https://www.politifact.com/factchecks/2020/sep/04/debbie-mucarsel-powell/fact-checking-fla-rep-mucarsel-powells-attack-gime/,Fact-checking Fla. Rep. Mucarsel-Powell's attack on Gimenez over bridge collapse,Half True,en,PolitiFact,politifact.com,,After a bridge collapse killed six people; Carlos Gimenez extended a $130 million contract to the construction company; where one of his sons worked and for which another lobbied.,Debbie Mucarsel-Powell,2020-08-21T00:00:00Z,Democratic,
4127,https://www.politifact.com/factchecks/2020/aug/25/joe-biden/biden-says-trump-wants-cut-local-law-enforcement-a/,Biden says Trump wants to cut local law enforcement aid. That's correct,Mostly True,en,PolitiFact,politifact.com,,Says Donald Trump 'proposes cutting a half a billion dollars of local police support.',Joe Biden,2020-08-23T00:00:00Z,Democratic,
3658,https://www.politifact.com/factchecks/2020/sep/14/karen-handel/handels-own-ad-disproves-her-claim-mcbath-backs-th/,Handel's own ad disproves her claim that McBath backs 'those who attack police',FALSE,en,PolitiFact,politifact.com,,Says Lucy McBath 'is supporting those who attack the police.',Karen Handel,2020-08-24T00:00:00Z,Republican,
3721,https://www.politifact.com/factchecks/2020/aug/27/chris-larson/yes-police-were-208-more-likely-kill-be-killed-cri/,Yes; police were 20.8 more likely to kill than be killed by a criminal in 2019,TRUE,en,PolitiFact,politifact.com,,Police are 20.8 times more likely to kill than be killed by a criminal.,Chris Larson,2020-08-24T00:00:00Z,Democratic,
7104,https://www.politifact.com/factchecks/2020/aug/25/nikki-haley/do-joe-biden-and-kamala-harris-want-massive-tax-hi/,Nikki Haley's False RNC claim that Biden wants 'massive' tax hikes on working families,FALSE,en,PolitiFact,politifact.com,,Says Joe Biden and Kamala Harris 'want massive tax hikes on working families.',Nikki Haley,2020-08-24T00:00:00Z,Republican,
1461,https://www.politifact.com/factchecks/2020/aug/28/howard-marklein/claim-evers-barnes-did-not-call-peace-calm-after-b/,Claim that Evers; Barnes did not call for peace; calm after Blake shooting goes too far,Mostly False,en,PolitiFact,politifact.com,,Says Gov. Tony Evers and Lt. Gov. Mandela Barnes; after police shooting of Jacob Blake; 'did not call for peace. They did not encourage calm.,Howard Marklein,2020-08-25T00:00:00Z,Republican,
3017,https://www.politifact.com/factchecks/2020/aug/26/rand-paul/fact-checking-rand-paul-joe-biden-and-support-wars/,Fact-checking Rand Paul on Joe Biden and support for wars,Mostly True,en,PolitiFact,politifact.com,,Says Joe Biden 'voted for the Iraq War … He supported war in Serbia; Syria; Libya.',Rand Paul,2020-08-25T00:00:00Z,Republican,
830,https://www.politifact.com/factchecks/2020/aug/27/madison-cawthorn/no-james-madison-didnt-sign-declaration-independen/,No; James Madison didn't sign the Declaration of Independence,FALSE,en,PolitiFact,politifact.com,,Says James Madison 'signed the Declaration of Independence.',Madison Cawthorn,2020-08-26T00:00:00Z,Republican,
2717,https://www.politifact.com/factchecks/2020/aug/27/mike-pence/pence-rnc-speech-praises-trumps-covid-19-seamless-/,Pence in RNC speech praises Trump's COVID-19 'seamless' response; leaves out his state feuds,Mostly False,en,PolitiFact,politifact.com,,President Trump marshalled the full resources of our federal government from the outset. He directed us to forge a seamless partnership with governors across America in both political parties.',Mike Pence,2020-08-26T00:00:00Z,Republican,
6509,https://www.politifact.com/factchecks/2020/sep/01/gwen-moore/kenosha-police-did-let-kyle-rittenhouse-go-claim-g/,Kenosha police did let Kyle Rittenhouse go; but claim goes too far in labeling his beliefs,Half True,en,PolitiFact,politifact.com,,In contrast to how a Black man who was shot by police was treated; Kenosha police officers 'let an armed white supremacist walk right past them after shooting people.',Gwen Moore,2020-08-26T00:00:00Z,Democratic,
1662,https://www.politifact.com/article/2020/aug/27/fact-checking-night-three-2020-rnc/,Fact-checking Mike Pence; night 3 of the 2020 RNC,Biden opposes defunding police,en,PolitiFact,politifact.com,,When asked whether he’d support cutting funding to law enforcement; (Biden) replied; ‘Yes; absolutely.’',Mike Pence,2020-08-27T00:00:00Z,Republican,
2201,https://www.politifact.com/factchecks/2020/sep/04/doug-collins/despite-collins-claim-loeffler-has-donated-much-mo/,Despite Collins' claim; Loeffler has donated much more to Republicans than Dems,Mostly False,en,PolitiFact,politifact.com,,Kelly Loeffler has a 'long history of donating to abortion-on-demand Democrats.',Doug Collins,2020-08-29T00:00:00Z,Republican,
665,https://www.politifact.com/factchecks/2020/aug/31/steve-scalise/house-republicans-video-manipulates-activists-comp/,House Republican's video manipulates activist's computerized voice to attack Biden,Pants on Fire,en,PolitiFact,politifact.com,,Says Ady Barkan asked Joe Biden; 'Do we agree that we can redirect some of the funding for police?',Steve Scalise,2020-08-30T00:00:00Z,Republican,
1497,https://www.politifact.com/article/2020/sep/01/black-clad-thugs-plane-what-was-donald-trump-talki/,Black-clad thugs on a plane? What was Donald Trump talking about?,No evidence provided,en,PolitiFact,politifact.com,,We had somebody get on a plane from a certain city this weekend; and in the plane it was almost completely loaded with thugs; wearing these dark uniforms; black uniforms; with gear and this and that.',Donald Trump,2020-08-31T00:00:00Z,Republican,
1668,https://www.politifact.com/factchecks/2020/sep/10/scott-perry/pa-house-race-perry-fails-tie-depasquale-aoc-over-/,In Pa. House race; Perry fails to tie DePasquale to AOC over defunding police; socialized medicine,FALSE,en,PolitiFact,politifact.com,,Says Rep. Alexandria Ocasio-Cortez and Eugene DePasquale support 'socialized medicine;' the Green New Deal and defunding the police.,Scott Perry,2020-08-31T00:00:00Z,Republican,
1719,https://www.politifact.com/factchecks/2020/sep/01/donald-trump/heres-why-trump-vastly-overreaches-claiming-credit/,No; Trump doesn't deserve credit for Kenosha de-escalation,Pants on Fire,en,PolitiFact,politifact.com,,If I didn’t INSIST on having the National Guard activate and go into Kenosha; Wisconsin; there would be no Kenosha right now.',Donald Trump,2020-08-31T00:00:00Z,Republican,
3548,https://www.politifact.com/factchecks/2020/sep/03/joe-biden/fact-checking-joe-bidens-comparison-violent-crime-/,Fact-checking Joe Biden's comparison of violent crime; murders data,Half True,en,PolitiFact,politifact.com,,When I was vice president; violent crime fell 15% in this country. ... The murder rate now is up 26% across the nation this year under Donald Trump.',Joe Biden,2020-08-31T00:00:00Z,Democratic,
5616,https://www.politifact.com/factchecks/2020/sep/01/donald-trump/we-are-not-fire-authorities-dispute-trumps-false-c/,'We are not on fire': Authorities dispute Trump's false claim about Portland,FALSE,en,PolitiFact,politifact.com,,The entire city (of Portland) is ablaze all the time.',Donald Trump,2020-08-31T00:00:00Z,Republican,
7620,https://www.politifact.com/factchecks/2020/sep/02/joe-biden/has-covid-19-killed-more-cops-all-other-causes/,Has COVID-19 killed more cops than all other causes?,Mostly True,en,PolitiFact,politifact.com,,More cops have died from COVID this year than have been killed on patrol.',Joe Biden,2020-08-31T00:00:00Z,Democratic,
986,https://www.politifact.com/factchecks/2020/sep/04/joe-biden/joe-biden-says-donald-trumps-plan-get-rid-payroll-/,Fact-checking Joe Biden's claim that Donald Trump's payroll tax 'plan' sinks Social Security,Mostly False,en,PolitiFact,politifact.com,,If Trump gets his way; Social Security benefits will run out in just three years from now.',Joe Biden,2020-09-01T00:00:00Z,Democratic,
6819,https://www.politifact.com/factchecks/2020/sep/11/donald-trump/trumps-baseless-claim-about-tremendous-cheating-20/,Trump's baseless claim about 'tremendous cheating' in 2016,Pants on Fire,en,PolitiFact,politifact.com,,There was tremendous cheating in New York',Donald Trump,2020-09-01T00:00:00Z,Republican,
7170,https://www.politifact.com/factchecks/2020/sep/03/donald-trump/trump-campaign-wrong-biden-has-repeatedly-condemne/,Trump campaign is wrong — Biden has repeatedly condemned violence tied to protests,FALSE,en,PolitiFact,politifact.com,,Biden failed to condemn far-left violent groups like Antifa; instead faulting only the brave men and women of law enforcement.',Donald Trump,2020-09-01T00:00:00Z,Republican,
7232,https://www.politifact.com/factchecks/2020/sep/03/donald-trump/trump-repeats-false-claim-about-covid-19-deaths-fo/,Trump repeats false claim about COVID-19 deaths on Fox News,Pants on Fire,en,PolitiFact,politifact.com,,Only 6% of the people actually died from COVID.' The others 'died from other reasons.',Donald Trump,2020-09-01T00:00:00Z,Republican,
2584,https://www.politifact.com/article/2020/sep/03/trumps-bad-advice-going-polls-verify-if-your-mail-/,Trump's bad advice on going to polls to verify if your mail ballot was counted,Bad advice,en,PolitiFact,politifact.com,,Well; they'll go out and they'll vote; and they're going to have to go and check their vote by going to the poll and voting that way; because if it tabulates; then they won't be able to do that. So let them send it in; and let them go vote. And if their system is as good as they say it is; then obviously they won't be able to vote. If it isn't tabulated; they'll be able to vote. So that's the way it is; and that's what they should do. … If they haven't counted it; you can vote. So; that's the way I view it.',Donald Trump,2020-09-02T00:00:00Z,Republican,
3689,https://www.politifact.com/factchecks/2020/sep/14/mark-kelly/fact-checking-mark-kelly-martha-mcsallys-stance-me/,Fact-checking Mark Kelly on Martha McSally's stance on Medicare,Mostly True,en,PolitiFact,politifact.com,,Says Sen. Martha McSally 'supported a plan to turn Medicare into a voucher program and ‘shift costs’ onto seniors' and 'even supported raising the retirement age.',Mark Kelly,2020-09-02T00:00:00Z,Democratic,
4706,https://www.politifact.com/factchecks/2020/sep/22/william-barr/doj-didnt-indict-someone-texas-fraudulently-castin/,DOJ didn't indict someone in Texas for fraudulently casting 1;700 ballots,FALSE,en,PolitiFact,politifact.com,,We indicted someone in Texas; 1;700 ballots collected from people who could vote; he made them out and voted for the person he wanted to.',William Barr,2020-09-02T00:00:00Z,Republican,
6471,https://www.politifact.com/factchecks/2020/sep/14/dan-forest/north-carolinas-dan-forest-cherry-picks-data-kids-/,North Carolina's Dan Forest cherry-picks data on kids; COVID-19,Mostly False,en,PolitiFact,politifact.com,,All evidence points to the fact that our kids are 17 times more likely to have ill effects from the seasonal flu than they are from the coronavirus.',Dan Forest,2020-09-02T00:00:00Z,Republican,
7002,https://www.politifact.com/factchecks/2020/sep/04/joe-biden/joe-biden-wrong-about-how-early-he-called-invoke-d/,Joe Biden wrong about how early he called to invoke the Defense Production Act,FALSE,en,PolitiFact,politifact.com,,Says he was the first person to call for invoking the Defense Production Act.,Joe Biden,2020-09-02T00:00:00Z,Democratic,
1725,https://www.politifact.com/factchecks/2020/sep/04/joe-biden/making-point-overlooked-black-history-biden-misses/,Making point on overlooked Black history; Biden misses mark on the inventor of the light bulb,Mostly False,en,PolitiFact,politifact.com,,A Black man invented the light bulb; not a white guy named Edison.',Joe Biden,2020-09-03T00:00:00Z,Democratic,
5672,https://www.politifact.com/factchecks/2020/sep/04/donald-trump/yes-donald-trump-did-call-john-mccain-loser/,Yes; Donald Trump did call John McCain a 'loser',Pants on Fire,en,PolitiFact,politifact.com,,I never called John (McCain) a loser.',Donald Trump,2020-09-03T00:00:00Z,Republican,
1570,https://www.politifact.com/factchecks/2020/sep/14/joe-biden/joe-bidens-offshoring-attack-donald-trump-needs-co/,Joe Biden's offshoring attack on Donald Trump needs context,Half True,en,PolitiFact,politifact.com,,Says Donald Trump 'let federal contractors double offshoring jobs in his first 18 months in office.',Joe Biden,2020-09-07T00:00:00Z,Democratic,
3725,https://www.politifact.com/factchecks/2020/sep/09/donald-trump/Trump-oversells-crediting-White-House-response/,Trump oversells crediting White House response for falling COVID-19 fatality statistic,Half True,en,PolitiFact,politifact.com,,Under Operation Warp Speed; we’ve pioneered groundbreaking therapies; reducing the fatality rate 85% since April.',Donald Trump,2020-09-07T00:00:00Z,Republican,
5340,https://www.politifact.com/factchecks/2020/sep/10/donald-trump/trumps-misleading-claim-about-unsolicited-mail-bal/,Trump's misleading claim about 'unsolicited' mail ballots,Mostly False,en,PolitiFact,politifact.com,,Election officials are 'sending 80 million ballots all over the country. Eighty million ballots; non-requested. I call them ‘unsolicited ballots.’',Donald Trump,2020-09-07T00:00:00Z,Republican,
556,https://www.politifact.com/factchecks/2020/sep/11/joe-biden/us-trade-deficit-under-donald-trump-setting-record/,Is US trade deficit under Donald Trump setting a record; as Joe Biden said? Yes and no,Half True,en,PolitiFact,politifact.com,,The 'U.S. trade deficit is at an all-time high under Trump in the last three years.',Joe Biden,2020-09-09T00:00:00Z,Democratic,
1797,https://www.politifact.com/factchecks/2020/sep/14/lucy-mcbath/tying-trump-backer-karen-handel-trump-lucy-mcbath-/,In tying Trump backer Karen Handel to Trump; Lucy McBath errs on Handel votes,Half True,en,PolitiFact,politifact.com,,Says Karen Handel voted with Donald Trump; 'gutting health care for millions; supporting horrific child separation policies' and for 'abortion bans.',Lucy McBath,2020-09-09T00:00:00Z,Democratic,
3692,https://www.politifact.com/factchecks/2020/sep/09/kayleigh-mcenany/mcenany-says-trump-never-downplayed-virus-he-did-a/,McEnany says Trump never downplayed the virus. He did; and Woodward's tape explains why,Pants on Fire,en,PolitiFact,politifact.com,,Says President Donald Trump 'never downplayed the virus.',Kayleigh McEnany,2020-09-09T00:00:00Z,Republican,
3824,https://www.politifact.com/factchecks/2020/sep/10/joe-biden/fact-checking-joe-bidens-claim-about-his-own-incom/,Fact-checking Joe Biden's claim about his own income,Mostly False,en,PolitiFact,politifact.com,,$400;000 ... is more money than I’ve ever made' in a year.,Joe Biden,2020-09-09T00:00:00Z,Democratic,
7078,https://www.politifact.com/factchecks/2020/sep/10/joe-biden/joe-biden-mistook-michigans-covid-19-numbers-milit/,Joe Biden mistook Michigan's COVID-19 numbers for military toll,FALSE,en,PolitiFact,politifact.com,,Military COVID infected: 118;984. Military COVID deaths: 6;114.',Joe Biden,2020-09-09T00:00:00Z,Democratic,
7111,https://www.politifact.com/factchecks/2020/oct/15/david-mckinley/how-many-opioid-pills-were-shipped-west-virginia/,How many opioid pills were shipped to West Virginia?,Mostly True,en,PolitiFact,politifact.com,,Nearly 800 million opioid pills were shipped to WV; amounting to 433 pills for every man; woman; and child in the state.',David McKinley,2020-09-09T00:00:00Z,Republican,
3031,https://www.politifact.com/factchecks/2020/sep/11/donald-trump/trumps-michigan-car-industry-claims-veer-course/,Trump's Michigan car industry claims veer off course,FALSE,en,PolitiFact,politifact.com,,I saved the U.S. auto industry; brought many plants to Michigan and got Japan to announce five new car companies will come to Michigan.,Donald Trump,2020-09-10T00:00:00Z,Republican,
4055,https://www.politifact.com/factchecks/2020/sep/11/donald-trump/donald-trumps-ridiculous-claim-about-joe-biden-and/,Donald Trump's ridiculous claim about Joe Biden and coverage for pre-existing conditions,Pants on Fire,en,PolitiFact,politifact.com,,Says Joe Biden 'will destroy your protections for pre-existing conditions.',Donald Trump,2020-09-10T00:00:00Z,Republican,
6857,https://www.politifact.com/factchecks/2020/nov/06/paula-jean-swearengin/does-wva-rank-near-last-education-drinking-water-c/,Does W.Va. rank near last in education; drinking water; child mortality?,Mostly True,en,PolitiFact,politifact.com,,West Virginia is near last in the U.S.' rankings of education; clean drinking water; and child mortality.,Paula Jean Swearengin,2020-09-10T00:00:00Z,Democratic,
3290,https://www.politifact.com/factchecks/2020/sep/17/joe-biden/joe-biden-says-under-donald-trump-irans-uranium-st/,Joe Biden says under Donald Trump; Iran's uranium stockpile has grown tenfold. It has.,TRUE,en,PolitiFact,politifact.com,,Iran has stockpiled 10 times as much enriched uranium as it had' in 2016.,Joe Biden,2020-09-13T00:00:00Z,Democratic,
6009,https://www.politifact.com/factchecks/2020/sep/17/michael-caputo/fact-checking-trump-health-aides-unproven-hit-squa/,Fact-checking Trump health aide's unproven 'hit squads' claim from controversial Facebook video,FALSE,en,PolitiFact,politifact.com,,There are hit squads being trained all over this country' to violently oppose a second term for President Donald Trump.,Michael Caputo,2020-09-13T00:00:00Z,Republican,
1032,https://www.politifact.com/factchecks/2020/sep/28/thom-tillis/what-tillis-leaves-out-about-cunninghams-butlers-p/,What Tillis leaves out about Cunningham's butler's pantry,Half True,en,PolitiFact,politifact.com,,Cal Cunningham 'got a $40;000 tax incentive to update his butler’s pantry.',Thom Tillis,2020-09-14T00:00:00Z,Republican,
1960,https://www.politifact.com/factchecks/2020/oct/15/jim-justice/fact-checking-jim-justice-west-virginias-veteran-p/,Fact-checking Jim Justice on West Virginia's veteran population,TRUE,en,PolitiFact,politifact.com,,West Virginia has one of the greatest percentages of veterans in any state.',Jim Justice,2020-09-14T00:00:00Z,Republican,
2784,https://www.politifact.com/factchecks/2020/sep/25/susan-collins/maine-gop-sen-susan-collins-lobs-false-defund-poli/,Maine GOP Sen. Susan Collins lobs false 'defund police' attack on Sara Gideon,FALSE,en,PolitiFact,politifact.com,,Says Sara Gideon 'voted to defund' the Freeport police 'and gave the money to a nonprofit she helped run.',Susan Collins,2020-09-14T00:00:00Z,Republican,
1042,https://www.politifact.com/factchecks/2020/sep/23/joe-biden/fact-checking-bidens-claim-about-number-students-w/,Fact-checking Biden's claim about number of students who speak Spanish,Half True,en,PolitiFact,politifact.com,,24 of every 100 kids in school today speak Spanish.',Joe Biden,2020-09-15T00:00:00Z,Democratic,
5510,https://www.politifact.com/factchecks/2020/sep/18/cory-gardner/gardners-bill-has-more-do-politics-preexisting-con/,Gardner's bill has as much to do with politics as preexisting conditions,FALSE,en,PolitiFact,politifact.com,,Says he authored legislation 'to guarantee coverage to people with pre-existing conditions -- no matter what happens to Obamacare.',Cory Gardner,2020-09-15T00:00:00Z,Republican,
3611,https://www.politifact.com/factchecks/2020/oct/05/sara-gideon/claim-maine-sen-susan-collins-acted-help-her-husba/,Claim that Maine Sen. Susan Collins acted to help her husband's firm falls short,Mostly False,en,PolitiFact,politifact.com,,Says Susan Collins 'pushed for policies that benefited her husband’s lobbying business.',Sara Gideon,2020-09-16T00:00:00Z,Democratic,
3965,https://www.politifact.com/factchecks/2020/sep/22/william-barr/covid-19-rules-second-only-slavery-civil-liberties/,COVID-19 rules second only to slavery on civil liberties intrusions? Barr gets it wrong,FALSE,en,PolitiFact,politifact.com,,Putting a national lockdown; stay-at-home orders; is like house arrest. Other than slavery; which was a different kind of restraint; this is the greatest intrusion on civil liberties in American history.',William Barr,2020-09-16T00:00:00Z,Republican,
6305,https://www.politifact.com/factchecks/2020/sep/24/donald-trump/donald-trump-ad-distorts-bidens-record-social-secu/,Trump ad distorts Biden's record on Social Security and Medicare; policy for immigrants,Mostly False,en,PolitiFact,politifact.com,,Says Joe Biden 'tried to cut Social Security and Medicare for decades. … Now Biden’s promising your benefits to illegal immigrants.',Donald Trump,2020-09-16T00:00:00Z,Republican,
6599,https://www.politifact.com/factchecks/2020/sep/16/donald-trump/trump-retweets-manipulated-video-falsely-suggestin/,Trump retweets manipulated video falsely suggesting Biden played 'F--- Tha Police' at Florida event,Pants on Fire,en,PolitiFact,politifact.com,,Says Joe Biden played N.W.A.’s 'F--- Tha Police' during an event in Florida.,Donald Trump,2020-09-16T00:00:00Z,Republican,
1082,https://www.politifact.com/factchecks/2020/sep/30/debbie-mucarsel-powell/florida-congressional-race-carlos-gimenezs-salary-/,In Florida congressional race; Carlos Gimenez's salary; car come under attack,Half True,en,PolitiFact,politifact.com,,Says Miami-Dade Mayor Carlos Gimenez 'approved a 67% pay raise for himself and increased his own pension. He makes $250;000 a year; more than almost every big-city Mayor in the country. He also kept his taxpayer-funded Mercedes-Benz after slashing $400 million in government jobs and spending.',Debbie Mucarsel-Powell,2020-09-17T00:00:00Z,Democratic,
5788,https://www.politifact.com/factchecks/2020/sep/18/joe-biden/joe-biden-wrongly-claims-trump-couldve-prevented-e/,Joe Biden wrongly claims Trump could've prevented every COVID-19 death,FALSE,en,PolitiFact,politifact.com,,If the president had done his job; had done his job from the beginning; all the people would still be alive. All the people. I'm not making this up. Just look at the data.',Joe Biden,2020-09-17T00:00:00Z,Democratic,
7451,https://www.politifact.com/factchecks/2020/sep/18/joe-biden/joe-biden-wrong-about-donald-trump-holding-bible-u/,Joe Biden wrong about Donald Trump holding Bible upside-down,Pants on Fire,en,PolitiFact,politifact.com,,Says President Donald Trump walked across Lafayette Square to a church and held a Bible upside down.,Joe Biden,2020-09-17T00:00:00Z,Democratic,
2330,https://www.politifact.com/factchecks/2020/sep/28/donald-trump/trump-misses-mark-claim-green-new-deal-proposal-wa/,Trump misses the mark with claim that Green New Deal proposal wants to ban cows,FALSE,en,PolitiFact,politifact.com,,Says under U.S. Rep. Alexandria Ocasio-Cortez’s Green New Deal proposal; 'Cows are out.',Donald Trump,2020-09-18T00:00:00Z,Republican,
3914,https://www.politifact.com/factchecks/2020/sep/24/joe-biden/donald-trump-worst-jobs-president-recorded-history/,Joe Biden jobs ad uses pandemic to tar Donald Trump,Half True,en,PolitiFact,politifact.com,,Says Donald Trump is 'the worst jobs president in recorded history.',Joe Biden,2020-09-18T00:00:00Z,Democratic,
907,https://www.politifact.com/factchecks/2020/sep/22/tammy-baldwin/baldwin-flip-flops-scotus-nominations-presidential/,Baldwin flip-flops on SCOTUS nominations in a presidential election year,Full Flop,en,PolitiFact,politifact.com,,On whether to nominate and confirm a Supreme Court justice in a presidential election year,Tammy Baldwin,2020-09-19T00:00:00Z,Democratic,
3234,https://www.politifact.com/factchecks/2020/sep/21/lindsey-graham/sen-lindsey-graham-flip-flops-filling-supreme-cour/,Sen. Lindsey Graham flip-flops on filling a Supreme Court vacancy in an election year,Full Flop,en,PolitiFact,politifact.com,,On not confirming a Supreme Court justice nominee in a presidential election year.,Lindsey Graham,2020-09-19T00:00:00Z,Republican,
3203,https://www.politifact.com/factchecks/2020/sep/21/joe-biden/biden-wrong-say-supreme-court-has-no-session-elect/,Biden wrong to say Supreme Court has no session before Election Day,FALSE,en,PolitiFact,politifact.com,,There's no court session between now and the end of this election.',Joe Biden,2020-09-20T00:00:00Z,Democratic,
6540,https://www.politifact.com/factchecks/2020/sep/22/joe-biden/bidens-false-claim-about-when-trump-campaign-calle/,Biden's false claim about when Trump campaign called for Supreme Court list,FALSE,en,PolitiFact,politifact.com,,The Trump campaign asked that I release the list (of potential Supreme Court nominees) only after (Ruth Bader Ginsburg) passed away.',Joe Biden,2020-09-20T00:00:00Z,Democratic,
4092,https://www.politifact.com/factchecks/2020/oct/12/joe-biden/biden-says-billionaires-gained-800-billion-study-l/,Biden says billionaires gained $800 billion; but study looks at growth since market bottomed out,Mostly True,en,PolitiFact,politifact.com,,All the billionaires in America; their net worth combined … has increased by $800 billion' during the pandemic.,Joe Biden,2020-09-21T00:00:00Z,Democratic,
5155,https://www.politifact.com/factchecks/2020/sep/22/ron-johnson/johnson-flip-flops-scotus-nominations-presidential/,Johnson flip-flops on SCOTUS nominations in a presidential election year,Full Flop,en,PolitiFact,politifact.com,,On whether to nominate and confirm a Supreme Court justice in a presidential election year,Ron Johnson,2020-09-21T00:00:00Z,Republican,
7273,https://www.politifact.com/article/2020/sep/22/provocative-new-ad-claims-georgia-gop-senator-more/,A provocative new ad claims Georgia GOP senator is more conservative than Attila the Hun. Really?,Ad watch,en,PolitiFact,politifact.com,,Says she is 'more conservative than Attila the Hun.',Kelly Loeffler,2020-09-21T00:00:00Z,Republican,
6622,https://www.politifact.com/factchecks/2020/sep/25/chris-larson/yes-republicans-could-end-evers-state-emergency-an/,Yes; Republicans could end Evers' state of emergency anytime,TRUE,en,PolitiFact,politifact.com,,(Republicans) have the power to overturn the (state of emergency) order by joint resolution and they refuse to do it.',Chris Larson,2020-09-23T00:00:00Z,Democratic,
3813,https://www.politifact.com/factchecks/2020/sep/28/joe-biden/amy-coney-barrett-supreme-court-and-affordable-car/,Amy Coney Barrett; the Supreme Court and the Affordable Care Act: what the record says,Mostly True,en,PolitiFact,politifact.com,,Says Amy Coney Barrett 'has a written track record; disagreeing adamantly with the Supreme Court’s decision to uphold the ACA. In fact; she publicly criticized Chief Justice Roberts’ opinion upholding the law eight years ago.',Joe Biden,2020-09-27T00:00:00Z,Democratic,
1361,https://www.politifact.com/factchecks/2020/oct/23/lucy-mcbath/georgia-rep-lucy-mcbath-cherry-picks-attack-karen-/,Georgia Rep. Lucy McBath cherry picks in attack on Karen Handel over CDC funding,Mostly False,en,PolitiFact,politifact.com,,Says Karen Handel 'slashed the Centers for Disease Control's ability to fight diseases; cutting millions in research funding.',Lucy McBath,2020-09-28T00:00:00Z,Democratic,
491,https://www.politifact.com/factchecks/2020/sep/30/joe-biden/joe-biden-base-debate-attack-over-us-china-trade-d/,Joe Biden off-base on debate attack over US-China trade deficit,Mostly False,en,PolitiFact,politifact.com,,We have a higher deficit with China now than we did before.',Joe Biden,2020-09-29T00:00:00Z,Democratic,
536,https://www.politifact.com/factchecks/2020/oct/01/brit-hume/geriatrics-experts-say-brit-humes-claim-joe-biden-/,Geriatrics experts say Brit Hume's claim that Joe Biden is 'senile' is wrong,FALSE,en,PolitiFact,politifact.com,,I don’t think there’s any doubt (Joe) Biden’s senile.',Brit Hume,2020-09-29T00:00:00Z,unknown_affiliation,wp
628,https://www.politifact.com/factchecks/2020/oct/01/donald-trump/donald-trumps-dubious-statement-about-presiding-ov/,Donald Trump's dubious statement about presiding over 'the greatest economy' in history,FALSE,en,PolitiFact,politifact.com,,Before the coronavirus pandemic; the United States had 'the greatest economy in the history of our country.',Donald Trump,2020-09-29T00:00:00Z,Republican,
1699,https://www.politifact.com/factchecks/2020/sep/30/donald-trump/during-debate-donald-trump-overstates-manufacturin/,During debate; Donald Trump overstates manufacturing job gains,FALSE,en,PolitiFact,politifact.com,,In manufacturing; 'I brought back 700;000 jobs. (Obama and Biden) brought back nothing.',Donald Trump,2020-09-29T00:00:00Z,Republican,
2411,https://www.politifact.com/factchecks/2020/oct/01/joe-biden/are-suburbs-and-large-integrated-joe-biden-said/,Are the suburbs 'by and large integrated;' as Joe Biden said?,Half True,en,PolitiFact,politifact.com,,Suburbs are by and large integrated.',Joe Biden,2020-09-29T00:00:00Z,Democratic,
3186,https://www.politifact.com/factchecks/2020/sep/30/donald-trump/donald-trump-falsely-says-308000-military-people-d/,Donald Trump falsely says 308;000 military people died waiting for care on Biden's watch,FALSE,en,PolitiFact,politifact.com,,Says Joe Biden 'had 308;000 military people dying because you couldn’t provide them proper healthcare in the military.',Donald Trump,2020-09-29T00:00:00Z,Republican,
3974,https://www.politifact.com/factchecks/2020/oct/06/donald-trump/big-ten-leaders-say-testing-and-medical-advice-bro/,Big Ten leaders say testing and medical advice brought back football season,Mostly False,en,PolitiFact,politifact.com,,I brought back Big Ten football.',Donald Trump,2020-09-29T00:00:00Z,Republican,
4112,https://www.politifact.com/factchecks/2020/oct/01/donald-trump/trumps-tax-defense-jumbles-details-overstates-bide/,Trump's tax defense jumbles details; overstates Biden's role in 2009 bill,Half True,en,PolitiFact,politifact.com,,Says Joe Biden 'passed a tax bill that gave us all these privileges for depreciation and for tax credits. We built a building; and we get tax credits like the hotel on Pennsylvania Ave.',Donald Trump,2020-09-29T00:00:00Z,Republican,
6992,https://www.politifact.com/factchecks/2020/oct/09/donald-trump/trump-whiffs-describing-wisconsin-ballot-case/,Trump whiffs describing Wisconsin ballot case,FALSE,en,PolitiFact,politifact.com,,Says ballots in Wisconsin 'are being dumped in rivers' or creeks.,Donald Trump,2020-09-29T00:00:00Z,Republican,
7246,https://www.politifact.com/factchecks/2020/oct/02/donald-trump/fact-check-why-barack-obama-failed-fill-over-100-j/,Fact-check: Why Barack Obama failed to fill over 100 judgeships,Mostly False,en,PolitiFact,politifact.com,,President Barack Obama and Vice President Joe Biden 'left me 128 judges to fill. You just don’t do that.',Donald Trump,2020-09-29T00:00:00Z,Republican,
534,https://www.politifact.com/factchecks/2020/oct/15/donald-trump/trumps-false-claim-biden-socialist/,Trump's false claim that Biden is a socialist,FALSE,en,PolitiFact,politifact.com,,Says Joe Biden is a socialist.,Donald Trump,2020-09-30T00:00:00Z,Republican,
